PRICE,BEDROOMS,FLOOR_AREA,BUILD_YEAR
960000,4,194,1998
227500,3,87,2014
295000,2,92,1950
660000,4,256,1970
660000,4,204,1983
1017000,3,153,1972
719000,4,200,2001
1100000,4,182,1972
700000,2,111,1985
880000,4,248,2006
873000,4,177,2002
569000,4,156,2001
380000,4,147,2001
795000,4,157,1987
780000,4,260,2010
530000,4,115,1989
1448888,3,153,1986
650000,3,145,1981
1040000,4,219,2015
1490000,3,134,1995
350000,3,95,1990
1740000,5,336,2012
590000,3,131,1993
860000,3,154,1993
695000,3,210,2004
915000,4,161,1958
1210000,3,267,1999
1400000,4,228,2010
1130000,4,248,2012
680000,4,175,2004
340000,3,112,2012
975000,4,232,1990
990000,4,220,2006
332000,2,82,1976
822000,4,197,1999
637500,4,166,1983
1100000,3,247,2009
760000,3,120,1996
840050,4,197,2015
640000,4,125,1990
640000,3,146,1987
545000,3,225,2000
445000,3,135,2004
408000,3,96,1978
723000,3,183,2002
365000,3,115,2010
420000,2,74,1981
367500,3,127,2003
560000,3,120,1979
980000,4,170,1999
1000000,4,220,2000
550000,4,177,2014
575000,3,170,2002
405000,3,106,1993
359000,3,90,1986
387000,3,110,2010
700000,3,145,1993
549000,3,104,1990
778000,4,267,2001
396000,3,120,2012
405000,3,113,2007
1405000,3,267,2007
1875000,5,260,1978
235000,3,85,1988
279000,3,95,1989
435000,3,102,1977
320000,3,99,1988
525000,3,162,1986
1925000,4,341,2005
850000,3,129,1997
402000,2,74,1981
825000,3,152,1990
955000,3,162,1986
440000,3,152,2009
438500,3,145,2012
530000,3,118,2008
487500,3,134,2002
475000,3,186,2005
535000,3,188,2004
440000,3,184,1984
785000,4,212,1980
417000,3,250,1995
691000,4,245,2000
1365000,4,325,1998
665000,4,182,1982
491000,4,181,2012
270000,4,102,1993
320000,4,158,2003
347000,3,95,1970
850000,5,307,1993
1244000,4,188,1965
180000,3,119,1992
507500,5,280,2007
531000,4,204,2006
440000,3,115,1970
345000,3,104,2014
510000,4,215,2006
245000,4,151,1993
400000,4,154,2014
403000,4,140,2010
480000,4,230,2006
414000,4,185,1998
440000,3,124,2002
440000,4,192,2006
275000,4,160,1987
360000,3,110,1967
160000,3,107,1969
260000,3,121,2011
1865000,5,343,1954
515000,3,131,1978
1570000,3,257,2003
840000,4,208,1955
505000,4,190,1990
495000,4,133,1986
671000,4,258,2008
560000,4,245,2003
620000,3,150,2004
452000,3,128,1988
775000,4,226,2008
752000,4,225,2011
500000,4,271,2010
1210000,4,226,1958
388000,3,102,1974
660000,5,170,1986
430000,3,79,1976
540000,3,123,1952
315000,3,126,1992
1210000,5,246,1979
765000,4,273,2003
1050000,4,213,1975
581000,3,105,1977
810000,4,276,2015
549000,4,172,1984
535500,4,120,1985
375000,4,145,1984
700000,5,200,2011
370000,3,172,2005
490000,4,191,2003
521000,3,160,1971
1370288,5,318,2009
810000,4,191,1955
1075000,3,453,1963
280000,4,157,1988
950000,4,230,1987
228000,3,99,1953
404000,3,150,2010
489000,4,126,1991
450000,3,146,1969
435000,4,157,2014
570000,4,201,2004
2100000,4,267,1920
710000,4,167,1912
718880,3,153,1981
595000,4,280,2008
475000,3,121,1994
488000,4,133,1973
375000,4,147,1990
385000,3,134,2013
400000,4,189,2006
615000,4,276,2008
779000,4,242,2004
265000,3,99,2004
2425000,4,334,2011
950000,3,190,2002
167000,4,173,2015
300000,3,138,1992
590000,4,146,2003
582500,3,143,1962
330000,4,135,1992
1100000,4,323,2000
320000,3,170,1966
865000,4,282,2009
450000,4,189,2002
470000,4,183,1995
680000,3,201,1970
765000,4,219,1985
720000,3,196,2002
375000,3,125,2012
480000,4,150,2005
612500,4,269,2006
687000,4,271,2000
442000,3,130,1974
475000,3,204,1984
695000,4,240,2000
300000,4,196,1994
259000,3,106,1995
920000,4,206,2000
1495000,4,375,2013
425000,4,189,2007
500000,4,166,1993
360000,4,168,2014
312000,3,103,1999
785000,4,244,2008
510000,4,232,2012
410000,5,168,1995
835000,5,300,1996
730000,5,232,1988
710000,4,237,2012
460000,4,190,2007
430000,2,89,1992
597000,4,164,2005
1350000,4,252,1996
362000,4,144,2003
2245000,5,432,2002
430000,4,204,1996
530000,5,212,1989
255000,3,140,1974
350000,3,140,1989
1250000,4,392,2007
405000,3,163,1998
829000,4,239,1976
1525000,4,255,2004
1000000,3,132,1960
465000,2,149,1997
700000,4,219,1998
145000,3,112,2015
360000,3,105,1965
485000,4,137,1993
590000,4,229,1998
645000,4,260,2005
322000,3,108,1995
900000,4,277,1979
505000,3,124,1980
510000,3,163,2008
600000,4,212,1990
785000,3,110,1937
535000,4,164,1970
767500,4,142,1980
260000,3,115,2011
477000,4,151,1999
385000,4,143,1999
320000,3,99,1974
375000,3,99,1992
705000,4,142,1969
370000,4,191,2004
392500,3,112,1987
285000,3,106,2012
362000,3,107,1975
405000,4,157,2010
580000,4,234,2008
329000,3,92,1991
545000,5,200,1990
460000,4,181,1986
610000,5,201,1980
755000,4,253,2009
1049000,4,289,1985
550000,4,177,2015
575000,5,202,1980
479000,5,167,1992
620001,4,219,1998
529000,4,118,1998
350000,3,136,1986
387000,4,140,2002
578000,4,182,1972
735000,4,202,1970
591000,4,209,2011
403000,4,148,2010
555000,4,196,2001
655000,4,245,2006
372115,3,88,1987
1505000,5,327,1990
390000,4,162,1996
840000,4,219,1995
800000,4,244,2003
425000,3,146,1973
417000,3,125,1984
1110000,3,171,1963
307000,3,160,2008
535000,4,152,1999
440000,4,187,2009
850000,4,179,1983
730000,3,133,1969
672500,4,224,2010
390000,4,155,2007
1150000,4,196,1994
260000,3,106,1974
441000,3,73,1965
835000,4,235,2005
570000,4,162,1976
510000,2,77,1973
532000,4,166,2007
305000,4,138,1996
1030000,4,253,2004
360000,4,145,2005
339000,4,118,1994
570000,4,205,2014
510000,4,156,1996
299000,3,91,1975
375000,4,130,1992
429000,4,180,2004
275000,3,122,1983
1136500,5,277,1977
746250,5,252,2002
537500,3,87,1964
700000,5,228,2010
475000,4,165,1995
550000,4,226,2003
320000,3,151,1968
445000,4,235,2012
585000,4,172,1998
1410000,5,400,2016
520000,4,229,2005
490000,4,230,2007
457500,4,132,1986
1055750,3,305,1935
336500,4,161,2006
580000,4,198,2006
290000,4,140,1999
475000,4,172,2013
429000,4,151,1998
405000,4,145,2007
170000,3,118,1974
520000,4,199,2011
1412000,5,298,2011
960000,4,207,2001
470000,4,178,2004
319000,4,128,2014
475000,5,202,2010
110000,3,92,2003
860000,5,349,2005
465000,4,204,2014
299000,4,145,1980
700000,4,217,1994
405000,3,156,2015
665000,4,213,2000
455000,4,154,2003
450000,3,123,1988
890000,4,243,1983
522800,3,107,1970
390000,3,94,1989
335000,4,151,2007
357000,3,147,2009
360000,3,130,1971
575000,4,170,1979
371000,3,111,2014
365000,3,109,1946
825000,5,220,2001
510000,3,127,1970
1260000,4,256,1966
550000,4,195,1994
555000,4,176,2010
845000,3,345,2013
390000,3,119,1995
480000,4,214,1995
645000,4,215,2011
577500,3,132,2011
420000,3,142,2013
475000,4,168,1935
400000,5,193,2006
435000,3,106,1962
400000,5,218,2003
670000,4,289,1964
470000,4,152,1970
255000,3,90,1985
420000,4,165,1988
520000,4,231,2006
900000,4,251,1968
389000,3,88,1977
462500,4,200,2004
330000,3,123,1986
499000,4,184,2008
695000,4,200,1987
470000,4,217,2007
600000,5,234,2003
395000,3,102,1987
585000,4,199,2014
498000,4,160,1984
408000,3,135,1985
465000,4,226,2005
385000,3,150,1968
320000,3,146,2006
590000,4,154,1980
850000,3,190,1953
530000,4,180,2012
438000,4,197,2012
680000,4,180,1982
420000,5,135,1997
622000,4,219,2012
500000,4,147,1997
435000,4,169,1975
1140000,4,301,2015
1775000,5,365,1993
775000,4,241,1985
1295000,4,150,1965
460000,4,159,1996
475000,4,217,2005
470000,4,241,2012
470000,3,110,1984
1090000,4,230,2002
410000,2,98,1964
350000,4,149,2003
370000,3,82,1992
610000,5,165,1988
485000,4,193,1973
180000,4,108,2003
570000,4,245,2009
930000,4,221,1986
560000,3,210,1984
590000,4,174,1981
404000,4,140,1968
650000,4,212,2002
515000,4,160,1978
557500,5,261,2001
415000,3,103,2015
495000,4,178,2015
1950000,5,317,1995
575000,6,263,2008
633000,5,273,1985
551000,3,137,1981
650000,4,246,1999
605000,4,183,2001
367000,3,119,1981
1400000,4,292,2014
800000,4,190,1980
285000,2,80,1970
1030000,4,264,2002
315000,4,153,1976
860000,4,210,1945
320000,3,122,2002
655000,4,200,1998
935000,4,213,1995
395000,4,160,2008
301500,4,109,2002
540000,4,139,1974
380000,3,139,1991
480000,3,126,1980
340000,4,174,1992
1350000,4,309,2004
1100000,2,234,2015
450000,3,142,2006
426000,4,148,2004
665000,4,180,1982
497000,4,187,2004
700000,4,240,2005
385000,4,164,1964
552000,3,186,1978
705000,3,122,1962
240000,3,99,1998
610000,4,340,2007
455000,4,144,1977
445500,4,178,2006
700000,3,116,2008
350000,4,110,1985
250000,3,104,1999
305000,4,151,2012
938000,4,304,1992
1250000,5,241,1975
690000,4,146,1990
870000,4,303,2009
880000,3,86,1992
484000,3,158,1978
305000,2,117,1958
370000,4,143,2007
446000,3,126,2011
980000,5,285,2000
872000,4,360,2006
1100000,4,254,2000
527500,4,197,2002
655000,4,211,2009
722000,4,231,1994
435000,3,111,1958
1160000,4,289,1999
395000,4,202,2007
465000,4,223,1990
457000,3,165,1966
555000,4,216,2012
1150000,6,340,1995
710000,4,216,1985
858000,4,231,1980
374000,4,134,1994
385000,4,173,1993
285000,3,107,2000
1300000,4,252,1965
265000,3,139,2002
809000,2,105,1952
439000,3,160,1998
1440000,3,207,2007
380000,3,148,2014
780000,5,230,1999
430000,3,123,1986
492000,3,138,2006
420000,3,152,2013
670000,4,142,1978
555000,4,221,2012
400000,4,237,2007
535000,4,173,2012
368000,4,200,2010
978000,4,322,2006
625000,4,220,2009
470250,4,118,1987
520000,4,200,1999
710000,3,162,1998
325000,4,100,1992
360000,3,172,2006
880000,4,275,2014
585000,4,164,1995
760000,3,190,2007
210000,4,236,2014
1340000,4,216,1972
740000,3,114,2011
415000,3,101,2001
375000,4,138,2006
430000,3,185,1980
515000,3,154,1995
417000,4,142,2012
720000,3,124,1996
557500,2,84,1920
297000,3,87,1970
822000,4,231,2008
400000,4,131,2001
565000,5,209,1990
940000,6,324,2007
665000,4,218,2001
1725000,2,138,1950
1200000,4,230,2014
635000,4,143,1988
555000,4,196,2004
399000,4,158,1985
510000,4,285,2008
319000,4,150,1999
600000,4,242,2006
600000,4,204,2004
355000,4,142,2002
530000,4,303,2005
510000,3,168,2001
720000,4,189,1983
450000,3,101,1950
935000,2,100,1938
150000,2,106,1953
390000,4,178,2011
240000,3,108,1990
615000,3,249,2015
720000,3,250,1965
1170000,4,281,1997
800000,2,125,1960
375000,3,148,1994
670000,4,198,1981
640000,4,233,2011
298000,4,121,1991
590000,4,206,2001
920000,4,222,2013
558800,5,179,1980
470000,4,150,1996
420000,3,99,1985
1700000,5,254,2000
690000,4,239,2002
457000,4,246,2005
310000,3,111,1975
350500,3,105,1975
415000,4,221,2002
500000,4,169,1999
365000,3,71,1974
600000,4,129,1989
490000,4,193,2004
910000,4,290,2010
380000,4,179,2008
535000,3,145,1965
555000,4,148,2003
455000,4,397,2009
800000,4,200,1996
340000,2,90,1955
360000,4,146,2002
860000,4,238,1992
435000,3,128,2004
240000,4,145,1993
1057500,4,240,1995
329000,3,99,1994
599000,4,220,2004
685000,4,274,2004
850000,4,208,2005
316000,4,142,2005
485000,4,187,2012
735000,4,201,1997
575000,4,189,1985
1200000,4,211,1995
575000,3,150,1971
1420000,4,277,1969
370000,4,171,2015
386000,3,118,1985
965000,4,244,1990
490000,3,146,1979
560000,4,203,2000
210000,3,100,2008
745000,4,313,2010
850000,3,231,2006
485000,3,114,2014
410000,4,153,1997
338000,4,146,2012
405000,4,126,1990
520000,4,166,1983
443000,4,109,1996
1775000,4,280,1973
500000,4,226,2006
407000,6,209,1996
1850000,4,230,1965
278000,3,101,1995
305000,3,129,2010
540000,5,167,1987
823000,4,222,2014
305000,3,121,2012
630000,4,480,2005
282000,4,122,1977
1050000,4,200,1926
812000,4,152,1988
530000,4,235,2006
350000,4,205,2006
305000,4,131,1998
920000,4,139,1976
570000,4,215,1986
1400000,4,242,1974
486000,4,201,2002
458000,4,184,2006
380000,4,166,2003
410000,4,135,1995
420000,4,295,2016
706000,4,228,2010
535000,5,160,1981
1200000,4,320,1979
375000,4,153,1995
1787000,4,325,1970
500000,4,195,2003
340000,3,109,1997
370000,4,157,2002
880000,4,201,1982
555000,4,216,2007
500000,4,154,2006
695000,3,149,1989
947500,4,244,1985
425000,4,192,2006
530000,4,178,1976
2291250,5,495,1970
825000,4,242,2004
353500,1,109,1981
540000,3,199,2004
777500,4,263,1992
590000,4,300,1988
840000,5,375,2014
380000,4,147,2004
640000,4,270,2000
275000,3,176,1953
530000,4,204,1986
385250,3,98,1991
620000,4,215,1972
506000,4,249,2013
217500,3,103,1980
1272000,5,358,2009
710000,4,220,1987
300000,3,94,1978
550000,4,260,2000
499000,4,195,2008
410000,3,163,2006
859000,4,266,1997
405000,3,116,1992
199000,4,197,2014
305000,3,91,1963
595000,3,161,1986
450000,4,177,1998
650000,4,205,2009
725000,4,256,2004
300000,4,211,2007
810000,4,166,2011
685000,3,91,1978
355000,4,151,2009
450000,3,128,2010
355000,4,123,1998
367500,3,109,1994
545000,4,159,1976
310000,4,116,1992
625000,4,185,1991
550000,4,193,2004
282000,3,113,1972
1800000,5,228,1960
672000,4,226,2014
630000,4,222,2011
470000,4,195,2007
465000,4,194,2002
485000,4,230,2005
382500,4,116,1998
870000,4,215,2006
699000,5,257,2011
735000,4,245,2010
565000,4,199,2006
535000,4,187,1993
467000,4,203,2013
1431160,5,291,1988
530000,4,166,1998
712000,4,169,1994
457500,4,152,1980
530000,3,252,2001
520000,3,150,2004
960000,4,270,2002
710000,5,313,2004
952000,4,180,1972
382500,4,139,1997
470000,4,179,2006
385000,4,162,2008
340000,4,171,2007
590000,4,223,2008
432000,3,116,1970
545000,4,248,2013
673000,3,129,1955
525000,4,206,2000
500000,3,174,1980
437500,4,145,1993
1012000,4,357,2002
882500,4,282,2001
380000,4,90,1990
460000,3,153,2000
485000,4,211,2008
1725000,4,282,1935
340000,4,154,1994
1510000,4,354,2006
930000,4,160,1970
892500,2,103,1920
395000,3,89,1977
2150000,4,274,1939
720000,2,118,1940
390000,3,110,2004
495000,4,204,2013
900000,4,195,1993
330000,4,168,2013
564000,4,217,1998
480000,3,142,2012
500000,4,191,2014
475000,3,163,2002
470000,3,114,2002
490000,4,160,2000
779000,3,146,1985
1710000,5,540,1986
670000,4,235,2006
499000,4,237,2008
455000,4,170,1998
1150000,3,157,2002
630000,4,198,1988
435000,4,270,1995
345000,4,134,2012
340000,3,188,2014
390000,4,183,2006
685000,4,180,1978
312500,3,108,1994
597000,5,205,1986
265000,4,127,1974
885000,4,173,1980
900000,3,151,1970
440000,4,170,1996
379000,3,145,1998
399000,4,163,1997
1246000,4,220,2005
625000,4,230,1999
735000,4,315,2011
340000,3,109,1992
775000,4,267,2008
965000,3,137,1920
370000,4,163,1969
760000,4,250,1999
490000,4,196,2006
400000,4,114,1995
360000,4,137,1980
845000,3,171,1980
700000,4,300,2004
600000,4,188,2007
509000,4,148,2010
510000,5,226,2006
810000,4,209,2005
416500,3,109,2015
300000,2,84,1982
557000,3,117,1972
415000,4,126,2000
1150000,5,314,1988
497500,3,145,1987
512000,3,97,1978
550000,4,202,1998
655000,3,163,1976
645000,4,150,1979
270000,3,123,1950
490000,4,226,1979
445000,4,131,1993
345000,4,125,2014
347000,4,405,1993
465000,3,116,1978
775000,4,185,1945
570000,5,235,2002
505000,4,158,1996
1886500,4,245,1974
680000,4,241,2006
840000,4,175,1995
222000,4,180,1963
820000,4,253,2009
465000,4,158,1962
495000,4,125,2015
320000,3,126,2016
873000,4,300,1992
800000,4,188,1950
580000,4,198,1978
395000,3,142,1988
365000,4,159,1970
380000,4,189,2002
1050000,3,423,1959
385000,3,105,1995
880000,3,227,2014
785000,4,275,2000
672000,4,168,1958
1740000,4,194,1921
445000,4,173,2001
1250000,4,206,1996
490000,4,248,1988
500000,4,156,1984
768500,4,148,1980
399000,3,86,1970
792000,4,205,2001
325000,3,143,1974
420000,2,117,1955
495000,3,254,2013
495000,4,195,2004
505000,4,144,2001
1300000,4,231,1984
335000,4,175,2005
300000,2,89,1950
1350000,3,208,1930
446000,4,194,2005
718000,3,195,2002
685000,4,200,2000
660000,3,234,2003
485000,4,130,2005
300000,3,144,2010
270000,3,111,2014
475000,3,161,1978
397000,3,139,1996
720125,4,276,1997
511000,4,201,2000
860000,4,236,1988
389000,3,177,2003
617500,3,126,2009
385000,3,134,2008
334000,3,142,1998
340000,3,123,2005
465000,3,123,2012
207000,2,60,1964
880000,3,187,2001
500000,3,105,2006
360000,2,80,2011
450000,3,117,2014
235000,2,70,1976
445000,3,83,2008
770000,4,185,2008
300000,3,103,2014
387000,3,97,2000
416000,3,84,1985
395000,3,97,2009
595000,3,106,1980
495000,2,91,1966
420000,3,83,1977
420000,3,152,2014
390000,3,106,2006
1150000,3,180,2007
256000,2,60,2015
300000,2,74,1997
295000,3,98,1988
195000,3,89,1989
2050000,3,181,2006
455000,2,70,2013
1225000,3,209,1992
225000,3,83,1990
1465000,4,225,1947
395000,4,140,2004
519000,3,164,2015
495000,4,235,2003
492500,4,149,1975
465000,4,180,1989
230000,2,80,1953
335000,3,111,2003
438000,5,250,2006
630000,5,214,1990
1340000,4,171,1920
1005000,4,161,1979
350000,4,151,2009
535000,3,114,1958
470000,4,156,2014
510000,4,225,2005
735000,3,146,1958
735000,3,211,1986
388000,4,149,1996
327500,3,121,2003
575000,3,130,1967
700000,4,250,2004
437500,3,200,1950
670000,4,160,1988
1500000,5,431,2014
850000,4,177,1995
325000,3,93,2013
557000,4,226,2009
300000,2,71,1986
1100000,4,263,1993
435000,4,106,1989
270000,4,120,1979
551000,3,127,2007
620000,4,180,2005
575000,3,101,1993
730000,3,100,1958
600000,4,181,2004
1750000,4,345,2009
399800,2,95,1992
535000,4,125,1985
625000,4,324,2014
535000,4,282,2012
930000,4,164,1963
450000,3,100,1978
388000,3,160,1976
1320000,5,180,2000
792857,4,102,1965
395000,3,187,1940
485000,4,146,1995
480000,4,176,2004
1240000,4,270,2002
410000,4,247,1998
435000,4,148,2000
830000,4,189,2004
1100000,3,167,1963
375000,4,201,2002
920000,5,343,2005
1607000,6,282,1950
635000,4,221,1998
800000,2,288,2010
730000,3,137,1880
395000,3,130,2009
590000,5,169,2010
708000,4,291,2010
510000,4,120,1995
192000,4,153,2015
900000,4,205,1918
370000,4,181,2004
765000,4,207,1996
925000,3,247,2014
720000,3,121,1955
540000,4,192,2000
795000,2,111,1935
1530000,3,213,1933
965000,4,190,2002
360000,3,130,1977
935000,3,150,1988
400000,3,115,1995
320000,2,81,2012
695000,3,123,1988
165000,3,130,1976
900000,3,146,1999
650000,2,63,1954
560000,4,139,1986
555000,3,97,1989
1142000,3,266,2006
1225000,4,229,1974
1785000,5,330,1989
680000,4,220,2007
525000,4,174,1975
1325000,3,145,1970
810000,4,185,1960
960000,4,254,2007
420000,4,207,2006
970000,4,224,1996
1355000,4,305,1999
750000,3,132,1979
1060000,4,500,2001
400000,3,140,1973
1872500,3,292,2015
625000,5,255,1979
735000,5,180,1995
640000,4,182,1950
940000,4,121,1973
420000,4,140,2009
1080000,5,268,1964
355000,3,120,1999
385000,3,123,2001
350000,4,158,2002
570000,3,131,1970
630000,3,207,1985
312000,3,170,2008
510000,4,214,2003
360000,4,173,2013
790000,4,168,1995
1615000,5,303,2004
735000,4,205,2010
276000,3,106,2013
2250000,3,216,1960
375000,4,171,1997
430000,2,99,1974
410000,3,148,1978
980000,5,252,1995
